Lead ID,Evidence ID,Brand,Evidence Type,Evidence Date,Title,Summary,Source Name,Source URL,What It Confirms,Reliability,Checked At,Run ID,Claim,Source,Source Date,Verified At,Confidence,Notes,Fact,Source Class
GRM-071,,,FINANCIAL_SCALE,,,,,,,,,GR-20260730-079,,https://companies.rbc.ru/id/1207700382504-obschestvo-s-ogranichennoj-otvetstvennostyu-stroj-inspekt/,,2026-07-30,HIGH,,Выручка за 2025 год 97 373 000 ₽; прибыль 17 800 000 ₽; выручка выросла с 49 428 000 ₽,
GRM-071,,,OPERATING_SCALE,,,,,,,,,GR-20260730-079,,https://stroy-inspekt.ru/about.html; https://stroy-inspekt.ru/,,2026-07-30,HIGH,,Полный спектр инженерных изысканий; обследования; экспертизы и проектирования; работа по России; портфель объектов Лукойл; ТРЦ; бизнес-центры и объекты культурного наследия,
GRM-071,,,BUSINESS_SIGNAL,,,,,,,,,GR-20260730-079,,https://hh.ru/vacancies/rukovoditel-napravleniya-otdela-prodazh/za_poslednie_tri_dnya,,2026-07-30,MEDIUM,,Публичный найм РОП для построения и развития отдела продаж с нуля совместно с собственником; личных B2B/B2G продаж и системной воронки,
GRM-071,,,CONTACT_ROUTE,,,,,,,,,GR-20260730-079,,https://stroy-inspekt.ru/contacts.html; https://hh.ru/,,2026-07-30,HIGH,,Официально опубликованы +7 (495) 128-77-47; +7 (905) 714-66-63; форма обратной связи; доступен маршрут через HeadHunter,
GRM-024,,,LEGAL_IDENTITY,,,,,,,,,GR-20260730-080,,https://companies.rbc.ru/id/1215000079304-obschestvo-s-ogranichennoj-otvetstvennostyu-marrob-rus/,,2026-07-30,HIGH,,ООО «МАРРОБ РУС»; ИНН 5032331540; ОГРН 1215000079304; действует,
GRM-024,,,BRAND_LEGAL_LINK,,,,,,,,,GR-20260730-080,,https://marrob.ru/kontakty/,,2026-07-30,HIGH,,Официальный сайт MARROB публикует наименование ООО «МАРРОБ РУС»; ИНН; ОГРН; адрес и банковские реквизиты,
GRM-024,,,OWNER_LPR,,,,,,,,,GR-20260730-080,,https://companies.rbc.ru/id/1215000079304-obschestvo-s-ogranichennoj-otvetstvennostyu-marrob-rus/,,2026-07-30,HIGH,,Шабалтас Наталья Анатольевна — генеральный директор и учредитель с долей 100%,
GRM-024,,,FINANCIAL_SCALE,,,,,,,,,GR-20260730-080,,https://www.rusprofile.ru/person/shaboltas-na-503212276546,,2026-07-30,MEDIUM,,"По открытой бухгалтерской отчётности выручка за 2024 год около 13 млн ₽; убыток около 1,7 млн ₽; среднесписочная численность 4 человека",
GRM-024,,,OPERATING_SCALE,,,,,,,,,GR-20260730-080,,https://hh.ru/employer/5767946; https://marrob.ru/o-nas/,,2026-07-30,HIGH,,Компания производит фасадные термопанели; декоративный камень и фасадные системы; работает с частными клиентами; застройщиками и проектными решениями; осуществляет доставку по регионам,
GRM-024,,,BUSINESS_SIGNAL,,,,,,,,,GR-20260730-080,,https://hh.ru/vacancy/130209818,,2026-07-30,HIGH,,Публичный найм РОП для построения отдела продаж с нуля; внедрения CRM; воронки; скриптов; регламентов; KPI; найма команды и прямого взаимодействия с собственником,
GRM-024,,,CONTACT_ROUTE,,,,,,,,,GR-20260730-080,,https://marrob.ru/kontakty/; https://marrob.ru/product-category/kamen/versalskij-kirpich/; https://hh.ru/vacancy/130209818,,2026-07-30,HIGH,,Официально опубликованы +7 (916) 666-23-35; info@marrob.ru; форма сайта; на продуктовой странице указан +7 (495) 205-53-63; доступен маршрут через HeadHunter,
GRM-023,,,Юрлицо,,,,РБК Компании,https://companies.rbc.ru/persons/ogrnip/319774600704879-kozhomin-kirill-pavlovich/,,,2026-07-31T00:24:00+04:00,GR-20260731-081,ИП Кожомин Кирилл Павлович действует; ИНН 772792124567; ОГРНИП 319774600704879,,,,HIGH,,,
GRM-023,,,Связь бренда и ИП,,,,Официальный сайт,https://chachas.ru/,,,2026-07-31T00:24:00+04:00,GR-20260731-081,Официальный сайт Chacha's Crew публикует ИП Кожомин Кирилл Павлович и ИНН 772792124567,,,,HIGH,,,
GRM-023,,,Собственник / ЛПР,,,,Официальная презентация,https://chachas.ru/presentation,,,2026-07-31T00:24:00+04:00,GR-20260731-081,Кирилл указан сооснователем Chacha's Club; вакансия опубликована от ИП Кожомина Кирилла Павловича,,,,HIGH,,,
GRM-023,,,Операционный масштаб,,,,Официальная презентация,https://chachas.ru/presentation,,,2026-07-31T00:24:00+04:00,GR-20260731-081,На официальной презентации заявлено сообщество более 10000 человек,,,,MEDIUM,,,
GRM-023,,,Бизнес-модель,,,,Официальная презентация,https://chachas.ru/presentation,,,2026-07-31T00:24:00+04:00,GR-20260731-081,Партнёрская подписка указана по цене 990 рублей в месяц; модель строится на эксклюзивности по району и нише,,,,HIGH,,,
GRM-023,,,S1-сигнал,,,,HeadHunter,https://hh.ru/vacancy/129530808,,,2026-07-31T00:24:00+04:00,GR-20260731-081,Основатель ищет руководителя для построения отдела продаж с нуля с целью 10 новых партнёров в день и 300+ в месяц; предусмотрено прямое взаимодействие с основателем,,,,HIGH,,,
GRM-023,,,Маршрут связи,,,,Официальная презентация,https://chachas.ru/presentation,,,2026-07-31T00:24:00+04:00,GR-20260731-081,Официальная презентация публикует телефон +7 (963) 642-80-70; официальный сайт ведёт на Telegram бренда,,,,HIGH,,,
GRM-052,,,Юрлицо,,,,РБК Компании,https://companies.rbc.ru/persons/ogrnip/322547600048993-garmash-yurij-vladimirovich/,,,2026-07-31T01:22:00+04:00,GR-20260731-082,ИП Гармаш Юрий Владимирович действует; ИНН 540446068887; ОГРНИП 322547600048993; основной профиль — производство мебели для офисов и предприятий торговли,,,,HIGH,,,
